"","study","es_id","yi",".g","precalc_g","vi","sei","wf_1","wf_2","wf_3","wf_4","wf_5","wf_6","wf_7","wf_8","sample_size","...1","notes","condition_arm1","condition_arm2","descr_arm1","descr_arm2","multi_arm1","multi_arm2","...10","...11","primary_calc","outcome_type","outcome_domain","time","time_weeks","instrument","rating","sample","mean_arm1","mean_arm2","sd_arm1","sd_arm2","n_arm1","n_arm2","baseline_m_arm1","baseline_sd_arm1","baseline_n_arm1","baseline_m_arm2","baseline_sd_arm2","baseline_n_arm2","dich","dich_type","event_arm1","event_arm2","totaln_arm1","totaln_arm2","change","mean_change_arm1","mean_change_arm2","sd_change_arm1","sd_change_arm2","n_change_arm1","n_change_arm2","other_statistic","precalc_g_se","rand_arm1","rand_arm2","n_drop_study1","n_drop_study2","year","comorbid_me0tal","format","format_spec","program_arm1","support","initial_screening","forum","n_sessions_planned","X0_sessio0s_received","country","income_level","age_group","mean_age","percent_women","recruitment","diagnosis","target_group","...70","sg","ac","ba","itt","rob","other_target","Reference","Domain1_rob2","Domain2_rob2","Domain3_rob2","Domain4_rob2","Domain5_rob2","Totalscore_rob2","self.guided.checked","time_weeks_num",".id",".g_se",".log_rr",".log_rr_se",".event_arm1",".event_arm2",".totaln_arm1",".totaln_arm2"
"217","Sander, 2020",219,0.342933121760053,-0.342933121760053,NA,0.0137610770534386,0.117307617201265,"website","guided","med","cbt-based","cau","cut","some concerns","follow-up",295,NA,NA,"cbt","cau",NA,NA,NA,NA,NA,NA,1,"msd","depression","fu2",48,"hamd","clinician",1,5.63,7.24,3.88,5.38,149,146,"7.39","4.34",149,"7.6","4.4400000000000004",146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149,146,"21","16",2020,0,"gsh",2,"eSano BackCare-DP)",5,1,0,"6","NA","eu","high","adul","51.7","0.6","oth","sub","med",NA,"1","1","sr","1",4,NA,"Sander LB, Paganini S, Terhorst Y, et al. Effectiveness of a Guided Web-Based Self-help Intervention to Prevent Depression in Patients with Persistent Back Pain: The PROD-BP Randomized Clinical Trial. JAMA Psychiatry. 2020;77(10):1001-1011.","Low risk","Low risk","Some concerns","Low risk","Low risk","Some concerns",NA,48,"Sander_2020_msd_hamd_fu2_48_clinician_cbt_cau_NA_NA",0.117307617201265,NA,NA,NA,NA,NA,NA
"218","Sawyer, 2019",262,0.208048319234921,-0.208048319234921,NA,0.0362600689722577,0.190420768227254,"mobile","guided","ppd","cbt-based","cau","cut","low risk","post",111,"1",NA,"cbt","cau",NA,NA,NA,NA,NA,NA,1,"msd","depression","post",24,"epds","self-report",0,7.8,8.8,4.51,5.01,54,57,"8.6","3.37",54,"9.6","5.01",57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,61,"12","3",2019,0,"gsh",1,"eMums",5,1,1,"16","NA","au","high","adul","31.66","1","oth","cut","ppd",NA,"1","1","sr","1",4,NA,"Sawyer, A., Kaim, A., Le, H. N., McDonald, D., Mittinty, M., Lynch, J., & Sawyer, M. The Effectiveness of an App-Based Nurse-Moderated Program for New Mothers With Depression and Parenting Problems (eMums Plus): Pragmatic Randomized Controlled Trial. J Med Internet Res, 21(6), e13689.","Low risk","Low risk","Low risk","Low risk","Low risk","Low risk",NA,24,"Sawyer_2019_msd_epds_post_24_self-report_cbt_cau_NA_NA",0.190420768227254,NA,NA,NA,NA,NA,NA
"219","Sawyer, 2019",263,-0.249657983081905,0.249657983081905,NA,0.0363470529262888,0.190649030750982,"mobile","guided","ppd","cbt-based","cau","cut","low risk","follow-up",111,"NOT DOUBLE-RATED",NA,"cbt","cau",NA,NA,NA,NA,NA,NA,1,"msd","depression","fu1",40,"epds","self-report",0,8.4,7.2,4.51,5.01,54,57,"8.6","3.37",54,"9.6","5.01",57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,61,"17","3",2019,0,"gsh",1,"eMums",5,1,1,"16","NA","au","high","adul","31.66","1","oth","cut","ppd",NA,"1","1","sr","1",4,NA,"Sawyer, A., Kaim, A., Le, H. N., McDonald, D., Mittinty, M., Lynch, J., & Sawyer, M. The Effectiveness of an App-Based Nurse-Moderated Program for New Mothers With Depression and Parenting Problems (eMums Plus): Pragmatic Randomized Controlled Trial. J Med Internet Res, 21(6), e13689.","Low risk","Low risk","Low risk","Low risk","Low risk","Low risk",NA,40,"Sawyer_2019_msd_epds_fu1_40_self-report_cbt_cau_NA_NA",0.190649030750982,NA,NA,NA,NA,NA,NA
"220","Schleider, 2022",213,0.196919024986678,-0.196919024986678,NA,0.00246440466678292,0.0496427705389508,"website","minimal to no support","young","not-cbt-based","other ctr","cut","some concerns","post",1631,"1",NA,"other psy","other ctr","growth mindset single session intervention","other_ctr (supportive placebo control)","GM-SSI","placebo",NA,NA,1,"msd","depression","post",12,"cdi","self-report",1,11.58,12.57,5.08,4.97,813,818,"14.22","4.13",813,"14.31","4.12",818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,813,818,"220","214",2022,0,"ush",2,"ABC Project",0,0,0,"1","NA","us","high","adol","NA","0.88","com","cut","adol",NA,"1","1","sr","1",4,NA,"Schleider, J. L., Mullarkey, M. C., Fox, K. R., Dobias, M. L., Shroff, A., Hart, E. A., & Roulston, C. A. A randomized trial of online single-session interventions for adolescent depression during COVID-19. Nat Hum Behav, 6(2), 258-268. https://www.nature.com/articles/s41562-021-01235-0.pdf","Low risk","Low risk","Some concerns","Low risk","Low risk","Some concerns",NA,12,"Schleider_2022_msd_cdi_post_12_self-report_otherpsy_otherctr_GM-SSI_placebo",0.0496427705389508,NA,NA,NA,NA,NA,NA
"221","Schleider, 2022",214,0.219671324706575,-0.219671324706575,NA,0.00245525520061547,0.0495505317894315,"website","minimal to no support","young","cbt-based","other ctr","cut","some concerns","post",1639,NA,NA,"bat","other ctr","behavioral activation single session intervention","other_ctr (supportive placebo control)","BA-SSI","placebo",NA,NA,1,"msd","depression","post",12,"cdi","self-report",1,11.47,12.57,5.04,4.97,821,818,"14.15","4.0599999999999996",821,"14.31","4.12",818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,821,818,"252","214",2022,0,"ush",2,"ABC Project",0,0,0,"1","NA","us","high","adol","NA","0.88","com","cut","adol",NA,"1","1","sr","1",4,NA,"Schleider, J. L., Mullarkey, M. C., Fox, K. R., Dobias, M. L., Shroff, A., Hart, E. A., & Roulston, C. A. A randomized trial of online single-session interventions for adolescent depression during COVID-19. Nat Hum Behav, 6(2), 258-268. https://www.nature.com/articles/s41562-021-01235-0.pdf","Low risk","Low risk","Some concerns","Low risk","Low risk","Some concerns",NA,12,"Schleider_2022_msd_cdi_post_12_self-report_bat_otherctr_BA-SSI_placebo",0.0495505317894315,NA,NA,NA,NA,NA,NA
"222","Schlicker, 2020",220,0.425532778272758,-0.425532778272758,NA,0.0539936859541545,0.23236541471173,"website","guided","med","cbt-based","wl","mdd","some concerns","post",76,"1",NA,"cbt","wl",NA,NA,NA,NA,NA,NA,1,"msd","depression","post",9,"ces-d","self-report",1,25.66,28.91,8.48,6.38,40,36,"32.5","7.27",40,"33.549999999999997","7.84",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,36,"10","6",2020,0,"gsh",2,"Get.Back",5,1,0,"7","4.8","eu","high","adul","51.3","0.65","oth","mdd","med",NA,"1","1","sr","1",4,NA,"Schlicker S, Baumeister H, Buntrock C, et al. A web- And mobile-based intervention for comorbid, recurrent depression in patients with chronic back pain on sick leave (get.back): Pilot randomized controlled trial on feasibility, user satisfaction, and effectiveness. JMIR Mental Health. 2020;7(4).","Low risk","Low risk","Some concerns","Low risk","Low risk","Some concerns",NA,9,"Schlicker_2020_msd_ces-d_post_9_self-report_cbt_wl_NA_NA",0.23236541471173,NA,NA,NA,NA,NA,NA
"223","Schlicker, 2020",221,0.297239578723963,-0.297239578723963,NA,0.0533710418047302,0.23102173448559,"website","guided","med","cbt-based","wl","mdd","some concerns","post",76,NA,NA,"cbt","wl",NA,NA,NA,NA,NA,NA,1,"msd","depression","post",9,"qids-sr","self-report",1,13.06,14.21,4.35,3.15,40,36,"15","4.57",40,"15.55","4.53",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,36,"10","6",2020,0,"gsh",2,"Get.Back",5,1,0,"7","4.8","eu","high","adul","51.3","0.65","oth","mdd","med",NA,"1","1","sr","1",4,NA,"Schlicker S, Baumeister H, Buntrock C, et al. A web- And mobile-based intervention for comorbid, recurrent depression in patients with chronic back pain on sick leave (get.back): Pilot randomized controlled trial on feasibility, user satisfaction, and effectiveness. JMIR Mental Health. 2020;7(4).","Low risk","Low risk","Some concerns","Low risk","Low risk","Some concerns",NA,9,"Schlicker_2020_msd_qids-sr_post_9_self-report_cbt_wl_NA_NA",0.23102173448559,NA,NA,NA,NA,NA,NA
"224","Schlicker, 2020",222,0.246656679454041,-0.246656679454041,NA,0.0531863045309176,0.230621561288006,"website","guided","med","cbt-based","wl","mdd","some concerns","follow-up",76,NA,NA,"cbt","wl",NA,NA,NA,NA,NA,NA,1,"msd","depression","fu1",24,"ces-d","self-report",1,24.36,26.4,9.03,7.13,40,36,"32.5","7.27",40,"33.549999999999997","7.84",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,36,"17","10",2020,0,"gsh",2,"Get.Back",5,1,0,"7","4.8","eu","high","adul","51.3","0.65","oth","mdd","med",NA,"1","1","sr","1",4,NA,"Schlicker S, Baumeister H, Buntrock C, et al. A web- And mobile-based intervention for comorbid, recurrent depression in patients with chronic back pain on sick leave (get.back): Pilot randomized controlled trial on feasibility, user satisfaction, and effectiveness. JMIR Mental Health. 2020;7(4).","Low risk","Low risk","Some concerns","Low risk","Low risk","Some concerns",NA,24,"Schlicker_2020_msd_ces-d_fu1_24_self-report_cbt_wl_NA_NA",0.230621561288006,NA,NA,NA,NA,NA,NA
"225","Schlicker, 2020",223,0.371476920040349,-0.371476920040349,NA,0.0537043908299193,0.231742078246311,"website","guided","med","cbt-based","wl","mdd","some concerns","follow-up",76,NA,NA,"cbt","wl",NA,NA,NA,NA,NA,NA,1,"msd","depression","fu1",24,"qids-sr","self-report",1,12.76,14.25,4.32,3.54,40,36,"15","4.57",40,"15.55","4.53",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,36,"17","10",2020,0,"gsh",2,"Get.Back",5,1,0,"7","4.8","eu","high","adul","51.3","0.65","oth","mdd","med",NA,"1","1","sr","1",4,NA,"Schlicker S, Baumeister H, Buntrock C, et al. A web- And mobile-based intervention for comorbid, recurrent depression in patients with chronic back pain on sick leave (get.back): Pilot randomized controlled trial on feasibility, user satisfaction, and effectiveness. JMIR Mental Health. 2020;7(4).","Low risk","Low risk","Some concerns","Low risk","Low risk","Some concerns",NA,24,"Schlicker_2020_msd_qids-sr_fu1_24_self-report_cbt_wl_NA_NA",0.231742078246311,NA,NA,NA,NA,NA,NA
"226","Schure, 2019",224,0.525553847075263,-0.525553847075263,NA,0.0121021135563324,0.110009606654748,"website","automated encouragement","adul","cbt-based","wl","cut","some concerns","post",343,"1",NA,"cbt","wl","Thrive",NA,NA,NA,NA,NA,1,"msd","depression","post",8,"phq-9","self-report",1,7.24,9.845,5.18,4.67,181,162,"13.7","5",181,"13.4","5",162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,247,216,"142","97",2019,0,"ush",2,"Thrive",2,0,0,"3","NA","us","high","adul","42.9","0.85","com","cut","adul",NA,"?","?","sr","1",2,NA,"Schure, M. B., Lindow, J. C., Greist, J. H., Nakonezny, P. A., Bailey, S. J., Bryan, W. L., & Byerly, M. J. Use of a Fully Automated Internet-Based Cognitive Behavior Therapy Intervention in a Community Population of Adults With Depression Symptoms: Randomized Controlled Trial. J Med Internet Res, 21(11), e14754.","Some concerns","Low risk","Low risk","Low risk","Some concerns","Some concerns",NA,8,"Schure_2019_msd_phq-9_post_8_self-report_cbt_wl_NA_NA",0.110009606654748,NA,NA,NA,NA,NA,NA
"227","Seo, 2022",225,0.422265511085023,-0.422265511085023,NA,0.0560524042574324,0.236753889635276,"mobile","human encouragement","ppd","cbt-based","other ctr","cut","high risk","post",73,"1",NA,"cbt","other ctr",NA,"attention control: leaflet",NA,NA,NA,NA,1,"msd","depression","post",8,"epds","self-report",0,10.7,13.03,4.64,6.19,37,36,"13.95","4.5599999999999996",37,"15.03","5.35",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,50,"13","14",2022,0,"ush",1,"Happyy Mother",4,1,1,"8","NA","eas","high","adul","NA","1","com","cut","ppd",NA,"1","1","sr","?",3,NA,"Seo, J. M., Kim, S. J., Na, H., Kim, J. H., & Lee, H. (2022). Effectiveness of a Mobile Application for Postpartum Depression Self-Management: Evidence from a Randomised Controlled Trial in South Korea. Healthcare (Basel), 10(11). https://doi.org/doi:10.3390/healthcare10112185","Low risk","High risk","Some concerns","Low risk","Some concerns","High risk",NA,8,"Seo_2022_msd_epds_post_8_self-report_cbt_otherctr_NA_NA",0.236753889635276,NA,NA,NA,NA,NA,NA
"228","Sheeber, 2012",226,0.840229894058638,-0.840229894058638,NA,0.0632159656183506,0.2514278537043,"website","guided","ppd","cbt-based","wl","cut","some concerns","post",69,"1",NA,"cbt","wl",NA,NA,NA,NA,NA,NA,1,"msd","depression","post",14,"bdi-1","self-report",0,13.4,22.5,10.4,11,34,35,"26.2","9.8000000000000007",35,"25.4","9",35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,"1","0",2012,0,"gsh",2,"MomNet",5,0,1,"8","6.4","us","high","adul","31","1","oth","cut","ppd",NA,"1","1","sr","1",4,NA,"Sheeber LB, Seeley JR, Feil EG, Davis B, Sorensen E, Kosty DB, et al. Development and pilot evaluation of an Internet-facilitated cognitive-behavioral intervention for maternal depression. Journal of Consulting and Clinical Psychology. 2012;80(5):739-49.","Low risk","Low risk","Low risk","Low risk","Some concerns","Some concerns",NA,14,"Sheeber_2012_msd_bdi-1_post_14_self-report_cbt_wl_NA_NA",0.2514278537043,NA,NA,NA,NA,NA,NA
"229","Sheeber, 2017",227,0.313359693023357,-0.313359693023357,NA,0.0152240741039613,0.123385874815399,"website","guided","ppd","cbt-based","other ctr","cut","some concerns","post",266,"1",NA,"cbt","other ctr",NA,"motivational interview and referral to services (not a common control condition)",NA,NA,NA,NA,1,"msd","depression","post",26,"phq-9","self-report",1,6.27,7.9,5,5.37,134,132,"14.03","4.9800000000000004",134,"14.43","5.95",132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134,132,"18","11",2017,0,"gsh",2,"MomNet",5,1,0,"8","6.6","us","high","adul","31.8","1","com","cut","ppd",NA,"0","1","sr","1",3,NA,"Sheeber, L., Feil, E., Seeley, J., Leve, C., Gau, J., Davis, B., . . . Allan, S. (2017). Mom-net: evaluation of an internet-facilitated cognitive behavioral intervention for low-income depressed mothers. Journal of Consulting and Clinical Psychology, 85(4), 355-366.","Low risk","Low risk","Some concerns","Low risk","Some concerns","Some concerns",NA,26,"Sheeber_2017_msd_phq-9_post_26_self-report_cbt_otherctr_NA_NA",0.123385874815399,NA,NA,NA,NA,NA,NA
"230","Sheeber, 2017",228,0.308320125805434,-0.308320125805434,NA,0.0152181513755424,0.123361871644128,"website","guided","ppd","cbt-based","other ctr","cut","some concerns","post",266,NA,NA,"cbt","other ctr",NA,"motivational interview and referral to services (not a common control condition)",NA,NA,NA,NA,1,"msd","depression","post",26,"hdrs","clinician",1,7.48,9.41,5.89,6.58,134,132,"13.31","7.6",134,"13.71","7.95",132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134,132,"18","11",2017,0,"gsh",2,"MomNet",5,1,0,"8","6.6","us","high","adul","31.8","1","com","cut","ppd",NA,"0","1","1","1",3,NA,"Sheeber, L., Feil, E., Seeley, J., Leve, C., Gau, J., Davis, B., . . . Allan, S. (2017). Mom-net: evaluation of an internet-facilitated cognitive behavioral intervention for low-income depressed mothers. Journal of Consulting and Clinical Psychology, 85(4), 355-366.","Low risk","Low risk","Some concerns","Low risk","Some concerns","Some concerns",NA,26,"Sheeber_2017_msd_hdrs_post_26_clinician_cbt_otherctr_NA_NA",0.123361871644128,NA,NA,NA,NA,NA,NA
"231","Smith, 2017",229,0.855023750797913,-0.855023750797913,NA,0.0557363152393127,0.236085398191656,"website","human encouragement","adul","cbt-based","wl","mdd","high risk","post",81,"1",NA,"cbt","wl",NA,NA,"cbt (i-cbt)","wl",NA,NA,1,"msd","depression","post",12,"phq-9","self-report",0,8.95,13.14,4.77,4.91,33,48,"16.39","5.03",54,"16.07","5.03",59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,68,"28","20",2017,0,"ush",2,"the Sadness program",4,1,0,"6","NA","au","high","adul","39.909999999999997","0.82","com","mdd","adul",NA,"1","1","sr","?",3,NA,"Smith, J., Newby, J. M., Burston, N., Murphy, M. J., Michael, S., Mackenzie, A., . . . Andrews, G. (2017). Help from home for depression: A randomised controlled trial comparing internet-delivered cognitive behaviour therapy with bibliotherapy for depression. Internet Interventions, 9, 25-37.","Low risk","High risk","Some concerns","Low risk","Low risk","High risk",NA,12,"Smith_2017_msd_phq-9_post_12_self-report_cbt_wl_cbt(i-cbt)_wl",0.236085398191656,NA,NA,NA,NA,NA,NA
"232","Spek, 2007",230,0.266766596694201,-0.266766596694201,NA,0.0199814013784018,0.141355584885783,"website","minimal to no support","adul","cbt-based","wl","cut","some concerns","post",202,"1",NA,"cbt","wl","Coping With Depression (CWD)",NA,NA,NA,NA,NA,1,"msd","depression","post",10,"bdi","self-report",1,11.97,14.46,8.05,10.42,102,100,"19.170000000000002","7.21",102,"18.13","8.1",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102,100,"35","42",2007,0,"ush",2,"Coping With Depression (CWD)",0,1,0,"8","6","eu","high","old","55","0.63","com","sub","old",NA,"1","1","sr","1",4,NA,"Spek, V., Nyklícek, I., Smits, N., Cuijpers, P., Riper, H., Keyzer, J., & Pop, V. Internet-based cognitive behavioural therapy for subthreshold depression in people over 50 years old: a randomized controlled clinical trial. Psychol Med, 37(12), 1797-1806. https://www.cambridge.org/core/journals/psychological-medicine/article/abs/internetbased-cognitive-behavioural-therapy-for-subthreshold-depression-in-people-over-50-years-old-a-randomized-controlled-clinical-trial/34C848204EC3F884120688E8C1149979","Low risk","Low risk","Some concerns","Low risk","Some concerns","Some concerns",NA,10,"Spek_2007_msd_bdi_post_10_self-report_cbt_wl_NA_NA",0.141355584885783,NA,NA,NA,NA,NA,NA
"233","Stiles-Shields, 2019",231,0.931159709655843,-0.931159709655843,NA,0.2236312792984,0.472896689878879,"mobile","human encouragement","adul","cbt-based","wl","cut","high risk","post",20,"1",NA,"bat","wl","Boost Me",NA,"bat","wl",NA,NA,1,"msd","depression","post",6,"phq-9","self-report",0,6.6,11.3,3.95,5.58,10,10,"15.2","5.49",10,"16.100000000000001","3.76",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,"0","0",2018,0,"ush",1,"Boost Me",4,1,0,"6","NA","us","high","adul","NA","NA","com","cut","adul",NA,"1","1","sr","0",3,NA,"Stiles-Shields, C., Montague, E., Kwasny, M. J., & Mohr, D. C. (2019). Behavioral and cognitive intervention strategies delivered via coached apps for depression: Pilot trial. Psychological services, 16(2), 233-238. doi:10.1037/ser0000261","Low risk","High risk","High risk","Low risk","Some concerns","High risk",NA,6,"Stiles-Shields_2019_msd_phq-9_post_6_self-report_bat_wl_bat_wl",0.472896689878879,NA,NA,NA,NA,NA,NA
"234","Stiles-Shields, 2019",232,1.50855497757095,-1.50855497757095,NA,0.317154152882583,0.563164410170408,"mobile","human encouragement","adul","cbt-based","wl","cut","high risk","post",17,NA,NA,"cbt","wl","Thought Challenger",NA,"cbt","wl",NA,NA,1,"msd","depression","post",6,"phq-9","self-report",0,3.43,11.3,3.82,5.58,7,10,"17","4.62",10,"16.100000000000001","3.76",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,"3","0",2018,0,"ush",1,"Thought Challenger",4,1,0,"6","NA","us","high","adul","NA","NA","com","cut","adul",NA,"1","1","sr","0",3,NA,"Stiles-Shields, C., Montague, E., Kwasny, M. J., & Mohr, D. C. (2019). Behavioral and cognitive intervention strategies delivered via coached apps for depression: Pilot trial. Psychological services, 16(2), 233-238. doi:10.1037/ser0000261","Low risk","High risk","High risk","Low risk","Some concerns","High risk",NA,6,"Stiles-Shields_2019_msd_phq-9_post_6_self-report_cbt_wl_cbt_wl",0.563164410170408,NA,NA,NA,NA,NA,NA
"235","Stuart, 2022",233,0.556387235635919,-0.556387235635919,NA,0.0239751159259364,0.15483900001594,"website","automated encouragement","adul","cbt-based","cau","cut","some concerns","post",176,"1",NA,"cbt","cau","Thrive",NA,NA,NA,NA,NA,1,"msd","depression","post",8,"phq-9","self-report",0,8.1,10.9,4.92,5.08,77,99,"14.6","4.97",148,"14.9","5.07",154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148,154,"71","55",2022,0,"ush",2,"Thrive",2,0,0,"3","6","us","high","adul","47.2","0.81","oth","cut","adul",NA,"1","1","sr","1",4,NA,"StuartRoderick, HeidiFischer, SLeitzke, A., DavidaBecker, NeetaSaheba, & JColeman, K. (2022). The Effectiveness of Internet-Based Cognitive Behavioral Therapy for the Treatment of Depression in a Large Real-World Primary Care Practice: A Randomized Trial. The Permanente Journal, 26(3), 53-60. https://doi.org/doi:10.7812/TPP/21.183","Low risk","Low risk","Some concerns","Low risk","Low risk","Some concerns",NA,8,"Stuart_2022_msd_phq-9_post_8_self-report_cbt_cau_NA_NA",0.15483900001594,NA,NA,NA,NA,NA,NA
"236","Stuart, 2022",234,0.181518436001386,-0.181518436001386,NA,0.0210517597350608,0.145092245606238,"website","automated encouragement","adul","cbt-based","cau","cut","some concerns","follow-up",196,NA,NA,"cbt","cau","Thrive",NA,NA,NA,NA,NA,1,"msd","depression","fu1",24,"phq-9","self-report",0,8.9,9.9,5.54,5.45,82,114,"14.6","4.97",148,"14.9","5.07",154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148,154,"66","40",2022,0,"ush",2,"Thrive",2,0,0,"3","6","us","high","adul","47.2","0.81","oth","cut","adul",NA,"1","1","sr","1",4,NA,"StuartRoderick, HeidiFischer, SLeitzke, A., DavidaBecker, NeetaSaheba, & JColeman, K. (2022). The Effectiveness of Internet-Based Cognitive Behavioral Therapy for the Treatment of Depression in a Large Real-World Primary Care Practice: A Randomized Trial. The Permanente Journal, 26(3), 53-60. https://doi.org/doi:10.7812/TPP/21.183","Low risk","Low risk","Some concerns","Low risk","Low risk","Some concerns",NA,24,"Stuart_2022_msd_phq-9_fu1_24_self-report_cbt_cau_NA_NA",0.145092245606238,NA,NA,NA,NA,NA,NA
"237","Sun, 2021",235,0.4809143015575,-0.4809143015575,NA,0.0353929519760952,0.188130146377701,"mobile","minimal to no support","ppd","cbt-based","other ctr","cut","some concerns","post",117,"1",NA,"3rd","other ctr","Spirits Healing (MBCT)","attention control",NA,NA,NA,NA,1,"msd","depression","post",8,"EPDS","self-report",0,6.49,9.09,4.49699999999999,6.24,63,54,"7.99","3.87",84,"8.5500000000000007","4.59",84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,84,"21","30",2021,0,"ush",1,"Spirits Healing",0,1,0,"8","NA","eas","upper middle","adul","29.91","1","oth","cut","ppd",NA,"1","1","sr","1",4,NA,"Sun, Y., Li, Y., Wang, J., Chen, Q., Bazzano, A. N., & Cao, F. Effectiveness of Smartphone-Based Mindfulness Training on Maternal Perinatal Depression: Randomized Controlled Trial. J Med Internet Res, 23(1), e23410.","Low risk","Low risk","Some concerns","Low risk","Some concerns","Some concerns",NA,8,"Sun_2021_msd_EPDS_post_8_self-report_3rd_otherctr_NA_NA",0.188130146377701,NA,NA,NA,NA,NA,NA
"238","Sun, 2021",236,-0.105862213443856,0.105862213443856,NA,0.0442927066376351,0.210458325180153,"mobile","minimal to no support","ppd","cbt-based","other ctr","cut","some concerns","follow-up",92,NA,NA,"3rd","other ctr","Spirits Healing (MBCT)","attention control",NA,NA,NA,NA,1,"msd","depression","fu2",32,"EPDS","self-report",0,6.77,6.25,4.69,5.098,52,40,"7.99","3.87",84,"8.5500000000000007","4.59",84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,84,"32","44",2021,0,"ush",1,"Spirits Healing",0,1,0,"8","NA","eas","upper middle","adul","29.91","1","oth","cut","ppd",NA,"1","1","sr","1",4,NA,"Sun, Y., Li, Y., Wang, J., Chen, Q., Bazzano, A. N., & Cao, F. Effectiveness of Smartphone-Based Mindfulness Training on Maternal Perinatal Depression: Randomized Controlled Trial. J Med Internet Res, 23(1), e23410.","Low risk","Low risk","Some concerns","Low risk","Some concerns","Some concerns",NA,32,"Sun_2021_msd_EPDS_fu2_32_self-report_3rd_otherctr_NA_NA",0.210458325180153,NA,NA,NA,NA,NA,NA
